secid,tradedate,close,open,high,low,value,duration,yield,capitalization
RURPLRUBTR,2024-07-01,128.85,128.85,128.85,128.85,0.0,0.0,0.0,263032160383.8631
RURPLRUBTR,2024-07-02,130.66,130.66,130.66,130.66,0.0,0.0,0.0,266723886991.7652
RURPLRUBTR,2024-07-03,131.37,131.37,131.37,131.37,0.0,0.0,0.0,268179683248.8442
RURPLRUBTR,2024-07-04,130.64,130.64,130.64,130.64,0.0,0.0,0.0,266680521860.2496
RURPLRUBTR,2024-07-05,130.81,130.81,130.81,130.81,0.0,0.0,0.0,267021753715.0868
RURPLRUBTR,2024-07-08,130.63,130.63,130.63,130.63,0.0,0.0,0.0,266644867590.0522
RURPLRUBTR,2024-07-09,130.13,130.13,130.13,130.13,0.0,0.0,0.0,265621393029.6755
RURPLRUBTR,2024-07-10,129.63,129.63,129.63,129.63,0.0,0.0,0.0,264604838602.4454
RURPLRUBTR,2024-07-11,129.54,129.54,129.54,129.54,0.0,0.0,0.0,264424573499.5255
RURPLRUBTR,2024-07-12,129.62,129.62,129.62,129.62,0.0,0.0,0.0,264585055483.1601
RURPLRUBTR,2024-07-15,129.35,129.35,129.35,129.35,0.0,0.0,0.0,264001636950.0771
RURPLRUBTR,2024-07-16,129.38,129.38,129.38,129.38,0.0,0.0,0.0,264064817917.946
RURPLRUBTR,2024-07-17,129.63,129.63,129.63,129.63,0.0,0.0,0.0,264579826095.5436
RURPLRUBTR,2024-07-18,129.08,129.08,129.08,129.08,0.0,0.0,0.0,263460768522.396
RURPLRUBTR,2024-07-19,128.78,128.78,128.78,128.78,0.0,0.0,0.0,262848716544.643
RURPLRUBTR,2024-07-22,129.25,129.25,129.25,129.25,0.0,0.0,0.0,263813143832.9094
RURPLRUBTR,2024-07-23,128.46,128.46,128.46,128.46,0.0,0.0,0.0,261981413106.7581
RURPLRUBTR,2024-07-24,127.74,127.74,127.74,127.74,0.0,0.0,0.0,260517659582.4723
RURPLRUBTR,2024-07-25,126.48,126.48,126.48,126.48,0.0,0.0,0.0,257955890214.9144
RURPLRUBTR,2024-07-26,125.52,125.52,125.52,125.52,0.0,0.0,0.0,256000120750.4849
RURPLRUBTR,2024-07-29,126.1,126.1,126.1,126.1,0.0,0.0,0.0,257111970304.3647
RURPLRUBTR,2024-07-30,126.68,126.68,126.68,126.68,0.0,0.0,0.0,258295424053.936
RURPLRUBTR,2024-07-31,126.01,126.01,126.01,126.01,0.0,0.0,0.0,256938139189.2571
RURPLRUBTR,2024-08-01,125.4,125.4,125.4,125.4,0.0,0.0,0.0,255698000518.2753
